Provider,__target__,inp_n_claims,inp_total_money,inp_mean_money,inp_median_money,inp_n_diag_codes,inp_n_proc_codes,inp_mean_claim_days,inp_median_claim_days,inp_sum_deductible,inp_mean_physicians_per_claim,inp_n_unique_bene,inp_n_unique_physicians,inp_mean_los,inp_median_los,inp_total_los,outp_n_claims,outp_total_money,outp_mean_money,outp_median_money,outp_n_diag_codes,outp_n_proc_codes,outp_mean_claim_days,outp_median_claim_days,outp_sum_deductible,outp_mean_physicians_per_claim,outp_n_unique_bene,outp_n_unique_physicians,bene_renaldiseaseindicator_mean,bene_chroniccond_alzheimer_mean,bene_chroniccond_heartfailure_mean,bene_chroniccond_kidneydisease_mean,bene_chroniccond_cancer_mean,bene_chroniccond_obstrpulmonary_mean,bene_chroniccond_depression_mean,bene_chroniccond_diabetes_mean,bene_chroniccond_ischemicheart_mean,bene_chroniccond_osteoporasis_mean,bene_chroniccond_rheumatoidarthritis_mean,bene_chroniccond_stroke_mean,bene_age_approx_mean,bene_age_approx_median
PRV51083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,18240.0,202.66666666666666,70.0,260.0,0.0,1.3777777777777778,0.0,140.0,1.3111111111111111,81.0,18.0,0.14814814814814814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.95178340558218,75.17590691307323
PRV51084,1,20.0,212360.0,10618.0,7068.0,188.0,14.0,5.65,3.0,21360.0,1.65,19.0,14.0,5.65,3.0,113.0,90.0,25110.0,279.0,75.0,219.0,0.0,0.7888888888888889,0.0,530.0,1.211111111111111,67.0,25.0,0.10588235294117647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.86043402987478,71.6413415468857
PRV51086,0,31.0,446108.0,14390.58064516129,10068.0,296.0,24.0,4.838709677419355,4.0,33108.0,1.4838709677419355,30.0,12.0,4.838709677419355,4.0,150.0,108.0,33230.0,307.68518518518516,80.0,344.0,0.0,2.212962962962963,0.0,60.0,1.0648148148148149,86.0,20.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.00310686545845,75.44147843942505
PRV51089,0,18.0,195156.0,10842.0,6568.0,170.0,17.0,5.166666666666667,4.5,18156.0,1.8333333333333333,18.0,11.0,5.166666666666667,4.5,93.0,210.0,54440.0,259.23809523809524,70.0,600.0,0.0,1.3952380952380952,0.0,540.0,1.3761904761904762,179.0,66.0,0.233502538071066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.99965603143664,72.46543463381246
PRV51090,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5890.0,841.4285714285714,50.0,19.0,0.0,5.714285714285714,0.0,60.0,1.0,7.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,71.63391023760633,71.08829568788501
PRV51091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,9350.0,212.5,60.0,142.0,0.0,0.9318181818181818,0.0,80.0,1.5227272727272727,44.0,19.0,0.11363636363636363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68.73243730943936,70.60780287474333
PRV51093,0,2.0,13136.0,6568.0,6568.0,20.0,2.0,6.0,6.0,2136.0,1.0,2.0,1.0,6.0,6.0,12.0,7.0,2710.0,387.14285714285717,80.0,19.0,0.0,0.14285714285714285,0.0,0.0,1.5714285714285714,7.0,5.0,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.42200927827211,75.24982888432581
PRV51096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3300.0,660.0,400.0,9.0,0.0,4.0,0.0,100.0,1.4,5.0,3.0,0.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,84.68008213552362,81.21560574948666
PRV51097,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,44650.0,357.2,80.0,347.0,0.0,1.744,0.0,230.0,1.0,71.0,1.0,0.18309859154929578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.66156693755966,71.16495550992471
PRV51098,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,300.0,75.0,45.0,14.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81.68240930869268,84.27789185489391
PRV51100,0,5.0,83340.0,16668.0,18068.0,48.0,4.0,6.0,5.0,5340.0,2.0,5.0,3.0,6.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,70.31403148528406,69.70020533880904
PRV51101,0,3.0,19804.0,6601.333333333333,4068.0,25.0,1.0,3.3333333333333335,3.0,3204.0,1.0,3.0,1.0,3.3333333333333335,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56.76020990189369,57.76865160848734
PRV51102,0,12.0,160816.0,13401.333333333334,10068.0,112.0,11.0,4.0,3.5,12816.0,1.6666666666666667,11.0,3.0,4.0,3.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.54333893348267,79.57015742642027
PRV51103,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,500.0,83.33333333333333,80.0,11.0,0.0,0.0,0.0,60.0,0.8333333333333334,4.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,73.82340862422998,75.4072553045859
PRV51104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2010.0,167.5,105.0,29.0,0.0,1.1666666666666667,0.0,110.0,1.0,9.0,2.0,0.1111111111111111,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,76.52566735112936,79.77823408624229
PRV51105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6540.0,545.0,85.0,29.0,0.0,3.3333333333333335,0.0,0.0,1.0833333333333333,12.0,2.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75.87611225188228,77.38945927446954
PRV51108,0,19.0,175224.0,9222.315789473685,8068.0,163.0,6.0,5.2631578947368425,4.0,19224.0,1.105263157894737,19.0,6.0,5.2631578947368425,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.66915234698656,77.36344969199179
PRV51109,0,3.0,21204.0,7068.0,8068.0,29.0,4.0,6.333333333333333,7.0,3204.0,1.6666666666666667,3.0,1.0,6.333333333333333,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.954369153547795,47.43874058863792
PRV51110,0,5.0,32340.0,6468.0,5068.0,52.0,4.0,10.2,5.0,5340.0,1.6,5.0,3.0,10.2,5.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,67.48966461327858,71.74264202600958
PRV51111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,55060.0,417.1212121212121,80.0,401.0,0.0,2.462121212121212,0.0,200.0,1.25,85.0,4.0,0.18823529411764706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.25648830374038,74.04517453798768
PRV51112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,106060.0,348.88157894736844,85.0,874.0,0.0,1.8453947368421053,0.0,810.0,1.3782894736842106,195.0,7.0,0.15384615384615385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.40825567314273,70.25325119780972
PRV51113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,46940.0,355.6060606060606,80.0,391.0,1.0,1.5454545454545454,0.0,550.0,1.196969696969697,78.0,2.0,0.19230769230769232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.22327524175573,72.23271731690623
PRV51114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,77280.0,294.9618320610687,80.0,722.0,0.0,1.1984732824427482,0.0,560.0,1.1870229007633588,160.0,5.0,0.15625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.08636208076659,70.68035592060232
PRV51115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1000.0,142.85714285714286,60.0,15.0,0.0,0.0,0.0,20.0,1.4285714285714286,6.0,3.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,72.33493041295917,72.81314168377824
PRV51117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1950.0,162.5,50.0,30.0,0.0,1.75,0.0,0.0,1.25,10.0,4.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67.15318275154004,66.97467488021903
PRV51118,0,16.0,150952.0,9434.5,8568.0,141.0,14.0,4.25,4.0,14952.0,1.3125,16.0,4.0,4.25,4.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66.95260095824777,70.52566735112936
PRV51119,1,94.0,1081120.0,11501.27659574468,7068.0,847.0,73.0,5.968085106382978,4.0,96120.0,1.4574468085106382,81.0,8.0,5.9787234042553195,4.0,562.0,1.0,96445.0,96445.0,96445.0,11.0,2.0,13.0,13.0,865.0,2.0,1.0,1.0,0.19753086419753085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.46460651845092,72.87337440109513
PRV51120,0,7.0,59476.0,8496.57142857143,9068.0,71.0,5.0,4.142857142857143,4.0,7476.0,1.0,7.0,1.0,4.142857142857143,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.73726410482057,66.41204654346338
PRV51121,0,6.0,87408.0,14568.0,6568.0,52.0,5.0,6.5,6.5,6408.0,1.6666666666666667,6.0,3.0,6.5,6.5,39.0,1.0,80.0,80.0,80.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,65.9978488315244,66.60369609856262
PRV51122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1120.0,160.0,60.0,14.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,66.33538672142369,70.11362080766598
PRV51123,0,2.0,11136.0,5568.0,5568.0,20.0,1.0,2.5,2.5,2136.0,1.0,2.0,2.0,2.5,2.5,5.0,29.0,17950.0,618.9655172413793,200.0,98.0,0.0,2.4827586206896552,0.0,40.0,1.1379310344827587,28.0,19.0,0.17857142857142858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.21981030605261,71.61259411362082
PRV51125,0,12.0,122816.0,10234.666666666666,7568.0,114.0,10.0,4.333333333333333,3.0,12816.0,1.5,12.0,12.0,4.333333333333333,3.0,52.0,36.0,21590.0,599.7222222222222,100.0,88.0,0.0,1.8611111111111112,0.0,280.0,1.25,20.0,25.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68.407340862423,70.39972621492129
PRV51126,1,20.0,198360.0,9918.0,8568.0,181.0,14.0,6.5,5.0,21360.0,1.65,14.0,2.0,6.5,5.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.13131905739708,71.16769336071184
PRV51128,0,5.0,95340.0,19068.0,20068.0,47.0,3.0,6.4,5.0,5340.0,1.6,3.0,1.0,6.4,5.0,32.0,45.0,12220.0,271.55555555555554,90.0,166.0,0.0,1.8888888888888888,0.0,0.0,1.4444444444444444,37.0,19.0,0.13157894736842105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67.63817140386902,70.28747433264887
PRV51129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,23400.0,243.75,95.0,267.0,0.0,1.3541666666666667,0.0,480.0,1.375,65.0,54.0,0.12307692307692308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.30953509187596,71.99452429842573
PRV51130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4970.0,710.0,200.0,24.0,0.0,2.857142857142857,0.0,0.0,1.1428571428571428,7.0,2.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,61.62315439522831,68.47091033538672
PRV51131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1230.0,153.75,45.0,31.0,0.0,0.0,0.0,70.0,1.375,8.0,4.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.05989048596852,76.07529089664614
PRV51132,0,1.0,5068.0,5068.0,5068.0,8.0,1.0,4.0,4.0,1068.0,2.0,1.0,1.0,4.0,4.0,4.0,7.0,1330.0,190.0,30.0,13.0,0.0,1.4285714285714286,0.0,0.0,1.0,5.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,72.13004791238878,70.46543463381246
PRV51134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7690.0,512.6666666666666,70.0,35.0,0.0,2.6666666666666665,0.0,80.0,1.0,12.0,3.0,0.08333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,66.84645220168834,69.14579055441479
PRV51135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,300.0,60.0,60.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,69.14442162902122,69.14442162902122
PRV51136,0,1.0,21068.0,21068.0,21068.0,10.0,2.0,2.0,2.0,1068.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.50239561943874,70.50239561943874
PRV51137,0,1.0,7068.0,7068.0,7068.0,10.0,1.0,7.0,7.0,1068.0,2.0,1.0,1.0,7.0,7.0,7.0,54.0,10330.0,191.2962962962963,65.0,152.0,0.0,0.07407407407407407,0.0,280.0,1.4074074074074074,50.0,22.0,0.0784313725490196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.29305740092067,70.70499657768652
PRV51138,0,1.0,7068.0,7068.0,7068.0,6.0,1.0,1.0,1.0,1068.0,2.0,1.0,1.0,1.0,1.0,1.0,25.0,7430.0,297.2,60.0,71.0,0.0,1.56,0.0,0.0,1.6,20.0,7.0,0.19047619047619047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.96919917864477,71.08555783709788
PRV51139,0,7.0,48776.0,6968.0,5068.0,68.0,1.0,3.857142857142857,2.0,7476.0,1.2857142857142858,7.0,6.0,3.857142857142857,2.0,27.0,36.0,11320.0,314.44444444444446,60.0,95.0,0.0,2.1944444444444446,0.0,40.0,1.3055555555555556,35.0,28.0,0.21428571428571427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.20338320132981,73.64681724845995
PRV51140,0,47.0,356528.0,7585.702127659574,7068.0,421.0,25.0,6.0212765957446805,4.0,49128.0,1.4042553191489362,45.0,2.0,6.0212765957446805,4.0,283.0,440.0,147020.0,334.1363636363636,70.0,1230.0,0.0,1.6863636363636363,0.0,1290.0,1.575,363.0,3.0,0.17258883248730963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.58769287429165,72.44490075290898
PRV51141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,19660.0,276.90140845070425,100.0,228.0,0.0,1.732394366197183,0.0,170.0,1.2394366197183098,37.0,8.0,0.16216216216216217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.71962928020423,75.92881587953457
PRV51142,0,7.0,104476.0,14925.142857142857,6068.0,69.0,6.0,7.428571428571429,7.0,7476.0,1.7142857142857142,5.0,2.0,7.428571428571429,7.0,52.0,44.0,7630.0,173.4090909090909,60.0,101.0,0.0,1.0454545454545454,0.0,60.0,1.0909090909090908,35.0,13.0,0.21052631578947367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.55542346626319,72.70362765229295
PRV51143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,20800.0,270.12987012987014,80.0,215.0,0.0,0.987012987012987,0.0,350.0,1.2077922077922079,68.0,26.0,0.16176470588235295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.09212062648467,73.4798083504449
PRV51144,0,4.0,57272.0,14318.0,9568.0,39.0,3.0,5.0,2.5,4272.0,1.5,4.0,4.0,5.0,2.5,20.0,26.0,8440.0,324.61538461538464,100.0,66.0,0.0,1.3076923076923077,0.0,220.0,1.3461538461538463,25.0,11.0,0.034482758620689655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.33817177653474,76.09856262833675
PRV51145,1,161.0,1767208.0,10976.447204968945,8068.0,1437.0,130.0,5.937888198757764,4.0,166608.0,1.6149068322981366,125.0,1.0,5.937888198757764,4.0,956.0,41.0,5890.0,143.65853658536585,90.0,118.0,0.0,0.8292682926829268,0.0,140.0,1.3414634146341464,39.0,36.0,0.18012422360248448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.85237287487087,73.15537303216975
PRV51146,1,162.0,1789080.0,11043.703703703704,8068.0,1458.0,112.0,5.049382716049383,4.0,170880.0,1.6358024691358024,157.0,5.0,5.049382716049383,4.0,818.0,190.0,63500.0,334.2105263157895,80.0,523.0,0.0,2.036842105263158,0.0,790.0,1.3631578947368421,177.0,72.0,0.19461077844311378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.25689483456085,73.88227241615331
PRV51147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,9070.0,283.4375,85.0,97.0,0.0,2.5,0.0,210.0,1.3125,32.0,23.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.30390143737166,74.30116358658452
PRV51148,1,34.0,433644.0,12754.235294117647,9568.0,312.0,31.0,4.029411764705882,4.0,35244.0,1.911764705882353,33.0,19.0,4.029411764705882,4.0,137.0,296.0,91310.0,308.47972972972974,80.0,896.0,0.0,1.597972972972973,0.0,1050.0,1.125,230.0,51.0,0.22433460076045628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.65852338233877,74.86379192334017
PRV51149,1,116.0,1236888.0,10662.827586206897,8068.0,1065.0,83.0,5.612068965517241,4.0,123888.0,1.0,108.0,1.0,5.612068965517241,4.0,651.0,32.0,7750.0,242.1875,55.0,80.0,0.0,1.34375,0.0,70.0,1.375,28.0,25.0,0.27205882352941174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.43586181906028,72.54620123203286
PRV51151,0,22.0,164428.0,7474.0,6068.0,198.0,14.0,4.181818181818182,3.5,22428.0,1.6363636363636365,22.0,20.0,4.181818181818182,3.5,92.0,211.0,60170.0,285.1658767772512,80.0,597.0,0.0,1.4360189573459716,0.0,870.0,1.3933649289099526,203.0,87.0,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.2533394174462,73.62628336755647
PRV51152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,26270.0,316.50602409638554,80.0,247.0,0.0,1.7228915662650603,0.0,500.0,1.2289156626506024,39.0,3.0,0.1794871794871795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.02753646080136,76.51745379876797
PRV51153,0,4.0,55272.0,13818.0,8068.0,34.0,5.0,8.75,9.0,4272.0,2.0,4.0,4.0,8.75,9.0,35.0,83.0,21120.0,254.4578313253012,80.0,223.0,0.0,1.0481927710843373,0.0,630.0,1.3373493975903614,79.0,47.0,0.1686746987951807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.09408475792286,74.03969883641342
PRV51154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,46540.0,289.06832298136646,80.0,429.0,0.0,1.3229813664596273,0.0,790.0,1.2111801242236024,147.0,3.0,0.17687074829931973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.28785614177224,75.77823408624229
PRV51155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,26490.0,230.34782608695653,80.0,314.0,0.0,1.0434782608695652,0.0,160.0,1.1391304347826088,110.0,1.0,0.16363636363636364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.76647377263394,73.08145106091717
PRV51156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,142360.0,262.65682656826567,75.0,1438.0,0.0,1.367158671586716,0.0,1720.0,1.2749077490774907,425.0,3.0,0.15764705882352942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.22173853524983,73.44010951403149
PRV51159,1,65.0,705080.0,10847.384615384615,9068.0,587.0,42.0,5.630769230769231,4.0,69420.0,1.5384615384615385,60.0,1.0,5.630769230769231,4.0,366.0,504.0,163160.0,323.73015873015873,80.0,1333.0,0.0,1.2380952380952381,0.0,1030.0,1.371031746031746,448.0,98.0,0.16205533596837945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.56781997278381,73.93018480492813
PRV51160,0,90.0,962120.0,10690.222222222223,7568.0,806.0,67.0,5.655555555555556,3.5,96120.0,1.7444444444444445,87.0,4.0,5.655555555555556,3.5,509.0,24.0,6040.0,251.66666666666666,60.0,72.0,0.0,1.9583333333333333,0.0,20.0,1.4166666666666667,24.0,18.0,0.22727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.84626967830253,71.80971937029432
PRV51164,0,41.0,486788.0,11872.878048780487,8068.0,389.0,26.0,6.2926829268292686,4.0,43788.0,1.4878048780487805,40.0,2.0,6.2926829268292686,4.0,258.0,350.0,114740.0,327.8285714285714,80.0,941.0,0.0,1.1171428571428572,0.0,760.0,1.3628571428571428,298.0,5.0,0.20658682634730538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.96302671863666,72.81724845995893
PRV51165,0,26.0,333768.0,12837.23076923077,7068.0,239.0,26.0,6.576923076923077,4.0,27768.0,1.8846153846153846,26.0,19.0,6.576923076923077,4.0,171.0,72.0,24020.0,333.6111111111111,100.0,224.0,0.0,0.9583333333333334,0.0,320.0,1.4305555555555556,71.0,44.0,0.1958762886597938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.83728839871011,74.45037645448323
PRV51166,0,1.0,23068.0,23068.0,23068.0,9.0,1.0,16.0,16.0,1068.0,2.0,1.0,1.0,16.0,16.0,16.0,4.0,2870.0,717.5,70.0,11.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,71.18028747433264,75.23066392881589
PRV51167,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,52390.0,275.7368421052632,80.0,552.0,0.0,1.7421052631578948,0.0,410.0,1.394736842105263,182.0,22.0,0.15934065934065933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.26764747914646,74.26967830253251
PRV51168,0,9.0,72612.0,8068.0,6068.0,71.0,6.0,5.222222222222222,4.0,9612.0,1.6666666666666667,9.0,5.0,5.222222222222222,4.0,47.0,78.0,17640.0,226.15384615384616,70.0,196.0,0.0,0.2564102564102564,0.0,170.0,1.435897435897436,77.0,12.0,0.1511627906976744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.15690113493466,74.13141683778234
